Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	mRNA Splicing, Via Spliceosome (GO:0000398)	1/211	7.722195e-01	7.837566e-01	0	0	6.780883e-01	1.752767e-01	TRA2A
GO_Biological_Process_2023	mRNA Processing (GO:0006397)	1/214	7.769859e-01	7.878096e-01	0	0	6.684357e-01	1.686684e-01	TRA2A
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	1/221	7.877260e-01	7.979053e-01	0	0	6.469368e-01	1.543623e-01	EPHA2
GO_Biological_Process_2023	Chromatin Remodeling (GO:0006338)	1/228	7.979523e-01	8.074612e-01	0	0	6.267637e-01	1.414646e-01	PER2
GO_Biological_Process_2023	Positive Regulation Of Developmental Process (GO:0051094)	1/233	8.049559e-01	8.137402e-01	0	0	6.130997e-01	1.330229e-01	NCOA1
GO_Biological_Process_2023	Positive Regulation Of GTPase Activity (GO:0043547)	1/234	8.063275e-01	8.143188e-01	0	0	6.104373e-01	1.314060e-01	EPHA2
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	2/434	8.075571e-01	8.147531e-01	0	0	6.565626e-01	1.403347e-01	ANKRD9;RNF122
GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	1/236	8.090419e-01	8.154438e-01	0	0	6.051804e-01	1.282405e-01	HDAC9
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	1/260	8.388124e-01	8.446145e-01	0	0	5.484304e-01	9.639661e-02	TSPAN4
GO_Biological_Process_2023	Chromatin Organization (GO:0006325)	1/268	8.476733e-01	8.526940e-01	0	0	5.317809e-01	8.788212e-02	PER2
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	1/272	8.519206e-01	8.554825e-01	0	0	5.238248e-01	8.394919e-02	EPHA2
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	2/483	8.524844e-01	8.554825e-01	0	0	5.881907e-01	9.387542e-02	SERTAD1;SOX4
GO_Biological_Process_2023	Chemical Synaptic Transmission (GO:0007268)	1/273	8.529639e-01	8.554825e-01	0	0	5.218723e-01	8.299754e-02	NQO1
GO_Biological_Process_2023	Organelle Assembly (GO:0070925)	1/322	8.960641e-01	8.978263e-01	0	0	4.411034e-01	4.840816e-02	GABARAPL1
GO_Biological_Process_2023	Intracellular Protein Transport (GO:0006886)	1/325	8.982512e-01	8.991335e-01	0	0	4.369520e-01	4.688738e-02	NUP188
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	2/594	9.211865e-01	9.211865e-01	0	0	4.751677e-01	3.900781e-02	SERTAD1;SOX4
